timestamp,value
2013-08-29 15:00:00,23.372319444444443
2013-08-29 16:00:00,23.409382911392406
2013-08-29 17:00:00,23.540625
2013-08-29 18:00:00,24.16825
2013-08-29 19:00:00,24.41838888888889
2013-08-29 20:00:00,24.650930555555554
2013-08-29 21:00:00,24.808277777777775
2013-08-29 22:00:00,25.008444444444443
2013-08-29 23:00:00,24.619291666666665
2013-08-30 00:00:00,24.51434722222222
2013-08-30 01:00:00,24.477777777777778
2013-08-30 02:00:00,24.3435
2013-08-30 03:00:00,24.164041666666666
2013-08-30 04:00:00,23.96108333333333
2013-08-30 05:00:00,23.800444444444445
2013-08-30 06:00:00,23.704069444444446
2013-08-30 07:00:00,23.62351388888889
2013-08-30 08:00:00,23.522222222222222
2013-08-30 09:00:00,23.409871977240396
